text,translation,in_toxic,toxicity,time,time_prediction,time_translation
@robgokeemusic I know - I should have made some taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray ,@robgokeemusic Lo sé: debería haber hecho algunos llevarlos a mis reuniones y debería haber previsto que mi hermana iba a recoger a un perro callejero.,False,0.0030071537476032972,1.1984102725982666,0.03740334510803223,1.1610064506530762
@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want ,@JonathanRKnight puedes enviarnos un MENSAJE DIRECTO a nosotros/a mí/a todos... lo que quieras,False,0.001022447133436799,0.6068911552429199,0.037874698638916016,0.5690159797668457
@mars2thestars here it is  http://tinyurl.com/hecklerxyz,@mars2thestars aquí está http://tinyurl.com/hecklerxyz,False,0.0012712059542536736,0.7116074562072754,0.038616180419921875,0.6729905605316162
Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad ,Semana 2 del reto fitness y empiezo fuerte. Acabo de enviar mis estadísticas de la noche y no está mal.,False,0.0006204303354024887,0.6313133239746094,0.036428213119506836,0.5948836803436279
Your Following for a Reason.....  www.facesbyrozzj.com,Tus seguidores por una razón... www.facesbyrozzj.com,False,0.0024806123692542315,0.638437032699585,0.037334442138671875,0.6011016368865967
I missed twitter ym multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. ,Extrañaba twitter ym multiplique y PET SOCIETY. No he podido usar Internet porque estuve bastante ocupado durante los últimos días.,False,0.0007116072811186314,0.626584529876709,0.036025047302246094,0.5905592441558838
@mileycyrus Juz watchin' 3 eps. of your show HM I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! ,@mileycyrus Juz viendo 3 episodios. de tu programa HM ¡debo decir que instantáneamente me convertí en fan nuestro! ;D ¡Me encanta mucho tu humor! ¡Más poder 2 u!,False,0.010050380602478981,0.6547107696533203,0.039293527603149414,0.6154167652130127
I have a new background  It didn't exactly work how I wanted but I was bored with the old one.,Tengo un fondo nuevo. No funcionó exactamente como quería pero estaba aburrido con el anterior.,False,0.0006224072421900928,0.7141909599304199,0.03602313995361328,0.6781673431396484
If you are at #Paragon please vote my work!  LOL,Si estás en #Paragon ¡vota mi trabajo! JAJAJA,False,0.0014455945929512382,0.6313323974609375,0.03645062446594238,0.5948810577392578
@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! ,@mrskutcher ¡Sigo olvidando que estás en una zona horaria diferente a la normal! ¡Veo tus &#39;tweets&#39; sobre la mañana cuando son las 10:45 p. m. aquí!,False,0.0025472037959843874,0.6529991626739502,0.03756856918334961,0.6154298782348633
@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? ,@mantia ¿Tienes un ejemplo de la animación? Me refiero a un video de youtube o algo? Tengo curiosidad por verlo funcionar. ¿Está nevando allí también?,False,0.0006594405276700854,0.6206145286560059,0.03691554069519043,0.5836985111236572
@TheRudeTypist Need an invite to hunch? ,@TheRudeTypist ¿Necesitas una invitación para tener una corazonada?,False,0.022176623344421387,0.6174237728118896,0.03647661209106445,0.580946683883667
@JonathanRKnight Thought you were a Mac ,@JonathanRKnight Pensé que eras una Mac,False,0.21201063692569733,0.6189606189727783,0.035659074783325195,0.5833010673522949
@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. ,@JonathanRKnight ¿Quizás Jordan podría ayudarte a responder algunas? Solo una idea..,False,0.0006731950561515987,0.6128201484680176,0.03621530532836914,0.5766041278839111
Finally made my map of Panama. &quot;What's a Panama is that like an animal?&quot; Haha love my friends ,Finalmente hice mi mapa de Panamá. &quot;¿Qué es un Panamá es como un animal?&quot; Jaja amo a mis amigos,False,0.0008183385943993926,0.6603121757507324,0.03933095932006836,0.6209807395935059
@ManyaS ,@ManyaS,False,0.009233060292899609,0.6514248847961426,0.03910422325134277,0.6123197078704834
@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! ,@ddlovato Con mucho gusto te daré la ardilla en la casa de Jenny si te unes a nosotros. UNA ARDILLA. ¡Matará dos pájaros de un tiro!,False,0.15324996411800385,0.6295950412750244,0.03752470016479492,0.5920696258544922
Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol ,¡He hecho las voces! ahora es el momento de la mejor parte: ¡la pista de música o la cama! como quieras llamarlo jajaja,False,0.0031087601091712713,0.6730427742004395,0.03747105598449707,0.6355712413787842
will be part of my friend's wedding entourage. In Tagalog abay sa kasal. I'll be carrying the veil. Thanks Mau. ,será parte del séquito de la boda de mi amigo. En tagalo abay sa kasal. Yo llevaré el velo. Gracias mau,False,0.0011758427135646343,0.6363949775695801,0.036611318588256836,0.599783182144165
@Bern_morley it's the weather petal. don't sweat it ... oh ...  ... sorry ... ,@Bern_morley es el clima pétalo. no te preocupes... oh... ... lo siento...,False,0.011368101462721825,0.6081686019897461,0.038778066635131836,0.569390058517456
@dfizzy Hey There ! How are you today? ,@dfizzy ¡Hola! ¿Cómo estás hoy?,False,0.001227009342983365,0.7039699554443359,0.036086082458496094,0.6678831577301025
Whoops sorry to anyone trying to email me earlier today. My inbox was full but should now be empty ,Vaya lo siento por cualquiera que haya intentado enviarme un correo electrónico hoy. Mi bandeja de entrada estaba llena pero ahora debería estar vacía,False,0.0009439155110158026,0.8093957901000977,0.0361475944519043,0.7732477188110352
@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up ,@chocolate_dip jajaja no me quejaba solo me aseguraba de que @yoeyfreshier no bajara antes que yo pero @tivon lo aclaró,False,0.014729706570506096,0.6332015991210938,0.03677868843078613,0.5964224338531494
@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; ,@mademoiselledee Esa es una película rara. Me gusta &quot;Tengo vida&quot;,False,0.014104034751653671,0.6323957443237305,0.037601470947265625,0.5947937965393066
Megan is hanging out ,Megan está pasando el rato,False,0.021523334085941315,0.6038618087768555,0.03604722023010254,0.5678141117095947
Going to bed and then up early to prep for an interview in Cleveland tomorrow ,Irse a la cama y luego levantarse temprano para prepararse para una entrevista en Cleveland mañana,False,0.001366877113468945,0.6224236488342285,0.036519527435302734,0.5859036445617676
A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs,Un remedio saludable para ti Y para tu perro http://PetParenthood.blogspot.com #perros,False,0.009317171759903431,0.610215425491333,0.037206411361694336,0.5730085372924805
That was sick. Soma rocks. ,Eso fue de mal gusto. Rocas de Soma.,False,0.16081587970256805,0.5915031433105469,0.03717398643493652,0.554328441619873
@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..,@staceysoleil sí... jajaja estaba aburrida... Edward está cazando con los chicos...,False,0.003235863521695137,0.6971292495727539,0.03696417808532715,0.6601643562316895
@victoriaerin HEYYYYYYYYYYY YOU ,@victoriaerin HEYYYYYYYYY TÚ,False,0.3342050313949585,0.6643898487091064,0.03727006912231445,0.6271188259124756
Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter facebook and myspace ,Estudiando filosofía y matemáticas... &lt;----BLAH alias escuchando música y en twitter facebook y myspace,False,0.0009280085214413702,0.6584315299987793,0.03746509552001953,0.6209654808044434
@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?,@JonathanRKnight No hay forma en la tierra de que puedas responder a todos. ¿Le preguntarías a Donnie si anoche recibió el regalo de mi hijo de 9 años?,False,0.018143849447369576,0.6115405559539795,0.03723025321960449,0.5743098258972168
on my psp browser for the first time in over a year ,en mi navegador psp por primera vez en más de un año,False,0.0009378139511682093,0.655794620513916,0.03742265701293945,0.618370771408081
@aparajuli good luck to you ,@aparajuli buena suerte para ti,False,0.0008582423906773329,0.614978551864624,0.03634452819824219,0.5786333084106445
Is glad the Angels won their first game of the season. ,Está contento de que los Angelinos ganaron su primer juego de la temporada.,False,0.0009023993043228984,0.6353628635406494,0.03695869445800781,0.5984034538269043
@misstoriblack I have absolutely no doubt that I will!  here's to your continued success ,@misstoriblack ¡No tengo absolutamente ninguna duda de que lo haré! Aquí está su éxito continuo,False,0.007313505280762911,0.6263649463653564,0.03733015060424805,0.589033842086792
Another day in the office... 2 days to go.  http://twitpic.com/2y2y1,Otro día en la oficina... Faltan 2 días. http://twitpic.com/2y2y1,False,0.0009429699857719243,0.6142480373382568,0.036058664321899414,0.578188419342041
@mattimassacre nice  yeah so wish I could afford those things,@mattimassacre agradable sí así que desearía poder pagar esas cosas,False,0.0018970599630847573,0.6255607604980469,0.03580164909362793,0.5897586345672607
@loic I want to see that too! But it'll take so long to get 800 friends.. ,@loic ¡Yo también quiero ver eso! Pero tomará tanto tiempo conseguir 800 amigos...,False,0.000878572987858206,0.6174526214599609,0.037329912185668945,0.5801222324371338
Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. ,Subiendo la mejor caricatura del Periódico de todos los tiempos - con respecto a Twitter.,False,0.0007655177032575011,0.6991457939147949,0.03615093231201172,0.662994384765625
@levimorales glad you liked! That Henry Ford had a good idea every now and then didn't he? ,@levimorales me alegro que te haya gustado! Que Henry Ford tenía una buena idea de vez en cuando ¿no?,False,0.0010225176811218262,0.6295833587646484,0.03710150718688965,0.5924813747406006
Studying with friends!  that's my update,¡Estudiando con amigos! esa es mi actualización,False,0.001129835145547986,0.5975651741027832,0.03603529930114746,0.5615293979644775
@piercethevic im glad everythings going good for you guys ,@piercethevic me alegro de que todo vaya bien para ustedes,False,0.001094070146791637,0.7347118854522705,0.036107778549194336,0.6986033916473389
@JonathanRKnight Don't worry about it we are just happy to have you on here! ,@JonathanRKnight No te preocupes por eso ¡estamos felices de tenerte aquí!,False,0.001026723999530077,0.6264004707336426,0.036553144454956055,0.5898463726043701
@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US I might do JAC. My tita can be slow. ,@suplada Conseguiré esas cosas del Reino Unido/Japón. Si estoy lo suficientemente desesperado por los auriculares de los EE. UU. podría hacer JAC. Mi tita puede ser lenta.,False,0.006124728824943304,0.6399362087249756,0.03966975212097168,0.6002657413482666
@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? ,@eddieizzard ¿No estarías todavía en Nueva York dando conciertos el viernes o el sábado de la próxima semana?,False,0.0008111274219118059,0.6598238945007324,0.036977529525756836,0.6228451728820801
ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc,ty @GR8FL - pronto también subo Emmylou Harris ï¿½ I&#39;ll Be Your Baby Tonight (GR8FL) ? http://blip.fm/~3x8zc,False,0.005673767067492008,0.6209011077880859,0.036801815032958984,0.5840990543365479
cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek ,Cheeck this hand porque soy maravilloso;) boy .. idk hoow voy a hacer que arroje esta semana,False,0.3018064796924591,0.6225697994232178,0.03759479522705078,0.5849745273590088
Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! ,Viendo Seven Pounds con mi mamá. Espero no quedarme dormido. AfterMidnightProject ¡MAÑANA!,False,0.03290161117911339,1.2963645458221436,0.03902316093444824,1.257340908050537
@jennmae awesome.  home from work around 430 and then have to take the puppy out then to Capones. ,@jennmae increíble. a casa del trabajo alrededor de 430 y luego tengo que sacar al cachorro luego a Capones.,False,0.015481640584766865,0.626453161239624,0.037628173828125,0.5888245105743408
@nerdist  That photo IS Vegas ,@nerdist Esa foto ES Las Vegas,False,0.023828838020563126,0.629845142364502,0.03683304786682129,0.5930116176605225
@elissakim  yeah!  opening day too!,@elissakim sí! día de apertura también!,False,0.0034311856143176556,0.5870370864868164,0.036650657653808594,0.5503857135772705
@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! ,@iamdiddy ¡Siento que yo también odio hacer ejercicio! ¡Pero nuestros resultados serán MAYORES! ¡Cuando te ves bien te sientes bien!,False,0.005332918372005224,0.6107823848724365,0.037515878677368164,0.5732660293579102
@fmsQuatro the A's are my AL team ,@fmsQuatro los Atléticos son mi equipo AL,False,0.06570112705230713,0.6148548126220703,0.0389406681060791,0.575913667678833
had a really good day    off to do some shoppping,Tuve un muy buen día libre para hacer algunas compras.,False,0.030573256313800812,0.5974974632263184,0.03497147560119629,0.5625252723693848
@kamy775 ok..I did it...hope it works now ,@ kamy775 ok... lo hice... espero que funcione ahora,False,0.0007813578704372048,0.6822433471679688,0.036461830139160156,0.6457808017730713
@amp451 good night  sweet dreamz,@amp451 buenas noches dulces sueños,False,0.0009588366374373436,0.63041090965271,0.03696441650390625,0.5934457778930664
@i140 I hope that Scentsational doesn't get dissed ,@i140 Espero que Scentsational no sea despreciado,False,0.01548672839999199,0.6524655818939209,0.03836202621459961,0.6141030788421631
will invite people to twitter. ,invitará a la gente a twitter.,False,0.0006307036965154111,0.6525259017944336,0.035453081130981445,0.617072343826294
@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news ,@bluestreak23 @jasonandjodie Muy pronto mis amigos - Gran proyecto en obras solo para eso - Buenas noticias y solo buenas noticias,False,0.000628699257504195,0.6496067047119141,0.03777933120727539,0.6118268966674805
@cookrn woohoo!  yeah that day i was rockin it hard core  ,@cookrn guau! sí ese día estaba rockeando duro,False,0.002319823717698455,0.648871660232544,0.03626251220703125,0.6126084327697754
@JonathanRKnight Hey Jon we all love ya and understandthat's all it counts  ,@JonathanRKnight Hola Jon todos te amamos y entendemos eso es todo lo que cuenta.,False,0.0008679094025865197,0.681185245513916,0.03745245933532715,0.6437323093414307
@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah ,@imalcolmjames aún no tiene pasantía pero tengo un lugar donde quedarme. con un poco de suerte pasaré un tiempo en teaneck antes de regresar a utah,False,0.0029730205424129963,0.648918867111206,0.037320613861083984,0.6115977764129639
If I can make it to bed without running into a wall or tripping over my own feet that is. Heh. ,Si puedo llegar a la cama sin chocar contra una pared o tropezarme con mis propios pies eso es. je.,False,0.1043054386973381,0.608041524887085,0.037874698638916016,0.5701661109924316
@mayhemstudios Yes using it for 3 week now. Pretty happy with the result ,@mayhemstudios Sí lo uso durante 3 semanas. bastante contento con el resultado,False,0.0007017847383394837,0.6268959045410156,0.03789496421813965,0.5890004634857178
@larryczerwonka Exactly!! ,@larryczerwonka ¡¡Exactamente!!,False,0.001370307756587863,0.6539781093597412,0.03638100624084473,0.6175961494445801
i wonder how long i can stay up until i pass out and wake up again at 6 ,Me pregunto cuánto tiempo puedo quedarme despierto hasta que me desmaye y me despierte de nuevo a las 6,False,0.01698935590684414,0.6219549179077148,0.036864280700683594,0.585089921951294
@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! ,@DonnieWahlberg ¡Grandes palabras de sabiduría D-Dub! ¡Ahora puede decirle al doctor que me deje tomar un poco de alcohol y cafeína!,False,0.022694336250424385,0.6179091930389404,0.03642630577087402,0.5814824104309082
@Jonathanrknight so good knight and sleep well.  I know I will now!! ,@Jonathanrknight tan buen caballero y duerme bien. ¡¡Sé que lo haré ahora!!,False,0.007028158754110336,0.606614351272583,0.03756356239318848,0.5690503120422363
exhausted! but glad i got to see UNC become national champs!  ,¡exhausto! ¡pero me alegro de haber visto a UNC convertirse en campeones nacionales!,False,0.0013146112905815244,0.6403334140777588,0.036394357681274414,0.6039385795593262
Centrelink wasnt as bad as I thought it was going to be !!!! ,¡Centrelink no fue tan malo como pensé que iba a ser!,False,0.0013671891065314412,0.6143622398376465,0.03701448440551758,0.5773472785949707
@davesjessica wouldn't want you any other way! ,¡@davesjessica no te querría de otra manera!,False,0.05074416846036911,1.28023362159729,0.03647923469543457,1.2437539100646973
Is hella excited cuz the Italian is here ,¿Está muy emocionado porque el italiano está aquí?,False,0.015447568148374557,0.6158349514007568,0.03926658630371094,0.5765678882598877
Love having access to a research machine with 4 quad core 64 bit opterons and 60 gigs of ram ,Me encanta tener acceso a una máquina de investigación con 4 opterons de 64 bits de cuatro núcleos y 60 gigas de ram,False,0.0012959082378074527,0.7171540260314941,0.03706049919128418,0.6800925731658936
It was quick but exhausting. 1 day @ a time ,Fue rápido pero agotador. 1 día a la vez,False,0.0006500323070213199,0.6090068817138672,0.03688621520996094,0.572119951248169
Jasmine and Bohdi are here for the holidays!! ,¡¡Jasmine y Bohdi están aquí para las fiestas!!,False,0.0013179120142012835,0.6322247982025146,0.03680586814880371,0.5954182147979736
@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?,@pfspleen ¡Estoy bien! Tuve algunos sueños muy extraños anoche pero hey soñar significa que estoy durmiendo. ¿Cómo estás esta mañana?,False,0.0024026334285736084,0.6338329315185547,0.036375999450683594,0.5974564552307129
going outside to jump on my trampoine  WOOOT!,salir a la calle a saltar en mi cama elástica ¡WOOOT!,False,0.4598272442817688,0.6189780235290527,0.03704977035522461,0.5819275379180908
@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates ,@SophieVeronica hoy estuvo genial. llegamos a la final de cross country YAY. te amo sophie &lt;3 (L) p.d. todo está bien con mis amigos,False,0.0008499575778841972,0.6567177772521973,0.037793636322021484,0.6189236640930176
@HuntersMama1985 LOL I was thinking the same thing ,@ HuntersMama1985 LOL estaba pensando lo mismo,False,0.0010623250855132937,0.6237657070159912,0.03743577003479004,0.5863289833068848
@JonathanRKnight Don't feel pressured none of us EXPECT a reply back we're just happy to be able to listen to you talk  ,@JonathanRKnight No se sienta presionado ninguno de nosotros ESPERA una respuesta estamos felices de poder escucharlo hablar,False,0.0006758051458746195,0.680103063583374,0.03769207000732422,0.6424105167388916
@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! ,@Suai Oh &quot;Shooter&quot; es una buena película. Solo lo he visto una vez aunque. ¡Tengo que volver a poner eso en mi lista de &quot;observar&quot;!,False,0.010227389633655548,0.6101052761077881,0.038321495056152344,0.5717833042144775
@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...,@DonnieWahlberg Puedo decir que has hablado. ¡FB y Twitter están en llamas ahora mismo! Espero que te sientas mejor amor. tener una gran noche...,False,0.08996127545833588,0.6419918537139893,0.03655290603637695,0.6054384708404541
@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show is the trip gonna air on keeping up?,@KourtneyKardash Odio los entrenamientos matutinos porque me encanta dormir hasta tarde ¡ja diviértete en México! Me encanta el programa ¿el viaje seguirá transmitiéndose?,False,0.04292673617601395,0.6391003131866455,0.03699994087219238,0.6020996570587158
i'm feeling somewhat artistic...time to break out the sketching pad i feel a new dress design coming ,me siento un poco artístico... es hora de sacar el bloc de dibujo siento que viene un nuevo diseño de vestido,False,0.0006166162202134728,0.6723990440368652,0.03922390937805176,0.6331744194030762
@ma_shinka go on Mary's listening ,@ma_shinka continúa Mary está escuchando,False,0.021006664261221886,0.6585781574249268,0.03649306297302246,0.622084379196167
@TheAshBall ,@AshBall,False,0.053499311208724976,0.6017656326293945,0.036009788513183594,0.5657551288604736
nodame cantabile is &lt;3. I think I'm falling in love with classical music. ,nodame cantabile es &lt;3. Creo que me estoy enamorando de la música clásica.,False,0.000677700387313962,0.7082335948944092,0.03861856460571289,0.669614315032959
...so i just ordered my copy of Hardcore Underground 3  love me love me! Canary in skinny jeans going balls deep.,...así que acabo de pedir mi copia de Hardcore Underground 3 ¡ámame ámame! Canary en jeans ajustados yendo hasta las bolas.,False,0.09639526903629303,0.6366293430328369,0.035878658294677734,0.6007499694824219
@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. ,@markegli y @kariegli el menú de la cena de esta semana es algo de pasta (¿tenemos queso?) y también sopa de fideos con pollo.,False,0.0008003299008123577,0.6531198024749756,0.03687095642089844,0.616248369216919
new jersey here i come ,nueva jersey aquí vengo,False,0.0020034259650856256,0.6158058643341064,0.03639674186706543,0.5794086456298828
on facebook ,En facebook,False,0.0007936485926620662,0.6016180515289307,0.036116838455200195,0.5655004978179932
@Vonster good point 2 draw  2 don't  nice quote though. I like that.,@Vonster buen punto 2 dibujar 2 no es una buena cita. Me gusta eso.,False,0.000793535087723285,0.6789638996124268,0.036484479904174805,0.6424789428710938
@Croconaw goodnight ,@Croconaw buenas noches,False,0.008487172424793243,0.5972001552581787,0.03589820861816406,0.5613012313842773
@danielkirkley Lead Me To The Cross is one of my favorites!! Great job D!!! ,@danielkirkley ¡¡Llévame a la cruz es uno de mis favoritos!! ¡¡¡Buen trabajo D!!!,False,0.016538379713892937,0.6249592304229736,0.038056135177612305,0.5869026184082031
just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!,Acabo de regresar de Starbucks... probé el té con limonada muy bien señorita gg ya. ¡primero!,False,0.047536905854940414,0.6388170719146729,0.051687002182006836,0.5871293544769287
BOOM BOOM POW-oops ,BOOM BOOM POW-ups,False,0.01967211440205574,0.591332197189331,0.03478193283081055,0.5565500259399414
The Super Red Diva !!!  Stupid University ,¡¡¡La Súper Diva Roja!!! universidad estúpida,True,0.9605551958084106,0.5969858169555664,0.03540658950805664,0.5615782737731934
This latest episode of NewNowNext is like full of awesome! ,¡Este último episodio de NewNowNext está lleno de cosas increíbles!,False,0.006421494297683239,0.6320035457611084,0.03320145606994629,0.5988011360168457
When you just want things to end remember to have faith because one day it's all going to be alright ,Cuando solo quieras que las cosas terminen recuerda tener fe porque un día todo estará bien.,False,0.0007578494842164218,0.6507632732391357,0.03630995750427246,0.6144518852233887
@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!,@PBnJen: ¡Gracias por la gran gira y por hacerme aún más emocionado de trabajar en relaciones públicas! You Rock y S&amp;B también ¡me encantaría trabajar allí!,False,0.0007852479466237128,0.6662232875823975,0.03489971160888672,0.6313230991363525
@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. ,@DonnieWahlberg TÚ me das alegría... y lo has hecho durante años. Eres un hombre increíble y todos tenemos suerte de conocerte.,False,0.0007201936095952988,1.3739128112792969,0.037784576416015625,1.3361272811889648
@tothepc Did you check out http://www.weboword.com We aren't a dictionary but we are all about Visual Vocabulary!  Come have fun.,@tothepc ¿Visitaste http://www.weboword.com? No somos un diccionario ¡pero nos dedicamos al vocabulario visual! Ven a divertirte.,False,0.0024180826731026173,0.6554443836212158,0.03636813163757324,0.6190757751464844
Artistic affirmation from a drunk lady was kinda just what I needed! ,¡La afirmación artística de una dama borracha era justo lo que necesitaba!,False,0.18395328521728516,0.6345059871673584,0.035677194595336914,0.5988273620605469
@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow ,@Honey3223 Cariño buenas noches. Me levanté muy temprano en la mañana. Un día ajetreado te alcanzaré más tarde mañana.,False,0.001038698828779161,0.6846003532409668,0.035707712173461914,0.6488919258117676
A je kakï¿½en rip od Trenutek resnice? Link link link ,¿Hay una rasgadura de Moment of Truth? Enlace enlace enlace,False,0.0447574108839035,0.6830599308013916,0.03737902641296387,0.6456799507141113
Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry ,Chowmein de cordero para la cena de esta noche... ¡hhhmmm con panecillos ligeramente tostados con mantequilla! ñam ñam ñam... tanta hambre,False,0.002805819269269705,0.6264755725860596,0.03567695617675781,0.5907981395721436
tweeting from my brand new Sony PSP... just because I CAN!!  ,twitteando desde mi flamante Sony PSP... ¡¡solo porque PUEDO!!,False,0.0020963207352906466,0.655825138092041,0.03866076469421387,0.6171636581420898
@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! ,@MussoMitchel ¡Oye deberías irte de gira alguna vez con tu hermano! ¡La estación de metro es increíble!,False,0.07860657572746277,0.6514058113098145,0.03469514846801758,0.6167089939117432
well tweeps im off i gotta have a shower then go get a haircut. good bye everyone ,Bueno tuiteros me voy tengo que darme una ducha y luego ir a cortarme el pelo. adiós a todos,False,0.018591297790408134,0.7220735549926758,0.0389401912689209,0.6831326484680176
@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! ,@juliaroy acabo de ver tu Flickr y me he enamorado!!! ¡¡¡Simplemente maravilloso!!! Impresionante... !!!,False,0.003523424966260791,0.603696346282959,0.03606009483337402,0.5676360130310059
@danielc Sorry it wasn't Wrath of Khan.  But we made do. ,@danielc Lo siento no fue Wrath of Khan. Pero nos las arreglamos.,False,0.0011239787563681602,0.6368515491485596,0.03864264488220215,0.598207950592041
juggernaut dr. doom magneto &amp; xavier!  ahahah today was a good day n__n,gigante dr. fatalidad magneto y javier! ahahah hoy fue un buen dia n__n,False,0.005541378632187843,0.582831621170044,0.03558993339538574,0.5472412109375
@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then ,@ricardooooo ¡tendremos un geek la próxima vez que estés en Tahoe! Pero necesitas que Miss Vicky Jay recite Star Wars para entonces.,False,0.06663345545530319,0.621614933013916,0.03680062294006348,0.5848135948181152
 aww dont make me blush!,aww no me hagas sonrojar!,False,0.043240737169981,0.5836007595062256,0.03506350517272949,0.5485367774963379
trying to figure this thing out ,tratando de resolver esto,False,0.000661668716929853,0.5985267162322998,0.03492259979248047,0.563603401184082
watching &quot;The Princess Bride&quot; I want a Wesley!!! ,viendo &quot;La princesa prometida&quot; quiero un Wesley!!!,False,0.001024734927341342,0.6112215518951416,0.03566241264343262,0.5755589008331299
@lisaholmes you can buy my fiances duplex in Terwillegar ,@lisaholmes puedes comprar el dúplex de mis prometidos en Terwillegar,False,0.009960121475160122,0.640007495880127,0.03648662567138672,0.603520393371582
@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!,@apleaforaaron Realmente podría comer un poco de queso. Tengo ganas de un poco de queso ahumado austriaco. ¡mmm!,False,0.0022190127056092024,0.606398344039917,0.03421211242675781,0.572185754776001
@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx,@ddlovato Estoy tan JODIDAMENTE celoso de ti chica. Diviértete aunque xxx,True,0.9942833781242371,1.2497320175170898,0.033965110778808594,1.215766429901123
@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao,@ThaStevieG el nombre de mi conejito era Lucy puedes seguir adelante y adivinar quién fue su nombre después de lmao,False,0.008600405417382717,0.6344199180603027,0.03462934494018555,0.599790096282959
@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys ,@pixelpipe ¿alguna actualización para iPhone OS 3.0 ya? Los extraño chicos,False,0.0019738804548978806,0.632009744644165,0.034461021423339844,0.597548246383667
Denise I love you. ,Denisse te amo.,False,0.0007032948778942227,0.6012911796569824,0.03403782844543457,0.5672526359558105
Happy Morning la toat? lumea!  ,¿Feliz mañana a todos? ¡el mundo!,False,0.0026177207473665476,0.6771211624145508,0.03536629676818848,0.641754150390625
