target,tweet
4,"@ellie1971 yes, thatï¿½s a good idea!  how late is it at your side of the world?"
4,@jazz_nash ahaha im sure it is. lol 
4,"Well Twitter, it has been an exciting date for me..  Victorious. I am going to sleep and see you all tomorrow."
4,"@smange Oh France instead? That'd be fine by me, too!  Oh I see... Agen. Nice spot?"
4,"@danthedaddy I love that you &quot;tweeted&quot; Love You, Forever. "
4,@DanniAsheOnline I wholeheartedly agree with you on that one! 
4,@darylsws  Morning  What's up?
4,Life is not fair.. but still good. 
4,"Hi, I'm here. I've been on the phone all day long, catching up with calls, making plans, executing strategy. It's been a very good day. "
4,@zoecello Love the &quot;cello cave!&quot; I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
4,@Vanilla_B ok miss kat williams lol ive done it 
4,@MrPeterAndre 7 pounds is an awesome film 
4,"@sarakgee  im not sur ehon, im coming with 2 more people, we have like 10 days. How bout ya'll come ot LA? "
4,"that damn house wants 3,000 more than we offered...ugh...may not be too out of reach though "
4,On leave today.. taking care of the baby. He is going to be 8 months old 
4,@yod9 Thanks tons man! Seems to b working  Now I must try it on my internet PC in the studio. Need to get u 2 work on my recording pc! ha!
4,Fitnessdk with Rebecca! Nu kï¿½ï¿½ï¿½ï¿½r vi!! 
4,@marjorayy so then you should blogspot about it  haha
4,im glad you had a good time  i wntd to do something nice for u and we did! what r u up to?
4,Good morning twitters! Tuesday... but like Thursday 
4,@SuperTim hehehe thanks!  I saw it in the store and just couldn't leave without it. I love hats. 
4,@Hedder37 lol. Okay  sounds like a plan.
4,@carlos0312 yeah. At first I thought it was strange too. But I'm not complaining  I'm used to it now. I'll look it up.
4,@djmafia20 wha'ever. i'll plug it into my phone. and see you on the 25th!! 
4,Sitting in Sydney text-skyping my Dad who is in LHR dep lounge on brink of latest holiday adventure. Love the connection. 
4,Off to bed! Night people. 
4,"200+ denyhosts emails in the mailbox this morning, perhaps I should put up a message saying the root user has ! in /etc/shadow ? "
4,this week starts - on tuesday... 
4,@JGar4 and @umadamgotlost I'm happy with it! It just wasn't easy in the least! 
4,jumped off the wharf today. in the coldest wind and rain...really cool 
4,Is on butcher's hill for the evening. Going back to the west side in the early morn! Hope some followers find me in the meantime! 
4,Good night and good day twitters! 
4,"He feels what I have felt right now, can't sleep and need attention from somebody "
4,Working papers - what the original order called Flying Rolls &amp; we call &quot;Aerodynamic Biscuits&quot;  - also available. http://bit.ly/BsS7b #wbc2
4,"In a horrible self fulfilling slump. Experts say they dont exist...wanna bet? Nevermind, I'd lose that too. Taking hiatus for a few days "
4,http://twitpic.com/2y3zs - Kelly Clarkson!! 
4,@QueenZita --Oh make it no be true! Sorry Beanie. Hope you feel better. 
4,Think &quot;Silence of the lambs&quot; - and laugh your ass of   http://twurl.nl/854wcg
4,Francis is feeling emilie autumnal and appears to have got to stevenage at some sort of supraluminal velocity! 
4,@angiem93 well I will just keep on posting pics of my boy for everyone to see    http://twitpic.com/2y436
4,"@BostinBloke im very good thanks, just getting ready for work "
4,http://tr.im/imwb &lt;- ?i mï¿½y bay nï¿½n ng?i ch? nï¿½o ?? lï¿½c r?i thï¿½ c? h?i s?ng lï¿½ cao nh?t? 
4,@Hayvock good luck man i hope you get the jop 
4,@lchin jogging while talking about ruby... the new frontier of fitness for the ruby hacker?  seems cool anyway
4,Attempting to leave &amp; cross the Int'l dateline the day before my birthday so I skip it completely this year. I stay at this age again!! 
4,I'm glad jelly beans are in season because I have been craving them 
4,thank you sexxy flower take your time.. happy sleeps and wet dreams.. luv ya babe!!!! 
4,Excited to watch Gossip Girl later! 
4,@Cath_B  No didn't know he was here. Will do now  Is he real though? Lots of fakes about
4,I almost want one. http://bit.ly/T8KBb    maybe 
4,@amandadiva Facebook is such a trip! That's funny. Did you accept her friend request? 
4,"Wow @sockington, I was unaware how popular u were/are 292,018 followers! "
4,All the weight lost through healthy eating (slimming world) 
4,"Hoping I can get some good sleep tonight... Poor baby, I still feel bad. A nice warm lavender bath made her feel good though  she's tough!"
4,"Beyonce was much better than Britney. She can sing, for starters! "
4,"@ddlovato and that kinda defeats the point of writing them. and if you like em you can follow me, i try to post at least one a day. "
4,Layin it down...wish my HB were here or vice versa. Only 3 days to go baby!!!   Hope u feel better in the A.M. Night fellow tweeters!
4,@leoncitobonito oh! that's cool. the mug came out well. good job. 
4,"@najicaloves yeah, as long as there's still tickets! it's free "
4,"going to bed soon.  finally! i was talkin with one of my best friends, myla.  i haven't had good girl-talk in a LONG time!  fun-fun."
4,@fartingpen agreed 
4,"loves having a lot of work that needs doing, this should keep me occupied for the next 2 days.  http://plurk.com/p/mzyb1"
4,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
4,@ggen lol soooo new update? on my way to read it!~ 
4,"@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn--Unity, I stand with them. "
4,@ryanjschmidt  happy to 'give the GEARS' to one @ryanjschmidt  
4,"@maxandcats hahaha, I'm sure most of it was planned like a whole dance company but there were some who did join in that looked unplanned. "
4,Gooooooood morning to ya all! 
4,@Rachel_New A teeny bit? You dating a leprechaun? 
4,may have just pulled off the greatest save in the history of tetris. Three cheers for insomnia 
4,@mrskutcher Hello  How's the family goin?  hope good ;)
4,is ridiculously hot in his apartment..but can't wait for this weekend 
4,@michaelgrainger *huggs* back...but I think you are the most hugged man on twitter! 
4,Almost Wednesday...NIte all. 
4,"Well, tomorow should be fun. I don't know why! But I'm tired. Goodnight kids "
4,":busy busy night -- folding laundry, packing, writing a paper...be back in Portland in 48 hours "
4,@UnitZeroOne Happy birthday ! let the sun shine through your life   and you know Singapore is very sunny place ;
4,Good morning my little lovely fairy  My lovely fairy who is flying above goddess of love! Hey goddess watch out!
4,@JoyAndLife am doing well... just been hectic and busy with work and family 
4,"wants someone to listen to love songs, and think of me "
4,@inlookout Did you try looking in your junk mail? Pls DM me your email so I can check it out for you 
4,@prgh Well she's going into hospital this morning. (jumps up and down with excitement) 
4,@Stacey9705 ahh hi stacey! 
4,@lizpdx Lol..no prob! We cant rant about it tomorrow. 
4,@markvanbaale the one that has my heart 
4,What a beautiful morning ! Shame im not home sleeping through it 
4,@hansonmusic I can't wait for the new record 
4,i was so happy today was nice out!!  im so happy spring has shown up..for now anyways 
4,is trying to get done with her research and go away for the weekend... 
4,@squishymatter good night and wonderful dreams and thanks for checking up on me 
4,Talking to alicia about twitter 
4,@aussiecynic is it? why? well then indonesian school could be a great place for me at this point 
4,@JayJayLive haha...funny funny. my job..hmm..has its ups and downs..but overall I do enjoy it  I am an events &amp; campaigns co-ordinator 
4,CONGRATULATIONS TAKAMASU ISHIHARA AKA MIYAVI! 
4,@whiteguysdancin E. Only when my pain subsides enough for me to hurt myself and do it 
4,First day of three month secondment to a client today. Bonus points: their offices are about 10 minutes walk from my house 
4,going to bed little early today.... whole half hour early... lol 
4,"@asurana you're welcome, I haven't used aptana in &gt;6 months, let me know if you like it. "
4,I like making friends with people who are building very cools things. One such person is @nathanchase who built http://flickchart.com 
4,@donniewahlberg thinkn of how proud i am 2 share this ride with u &quot;thank u&quot;just doesnt say enough ill b 4ever grateful. 
4,@rachelramsay most quality hosts that offer reseller accounts can do that for you 
4,"@DylzWexford: motorbikes are so much more fun than electric bikes.  we rode around the city on one yesterday, new summer activity i think."
4,in Aries with peter and luke 
4,"http://tinyurl.com/dcupoy if this commercial doesn't make you horny, i don't know what can! "
4,Up early for a change! (beats getting up in the afternoon) 
4,@mikeyway http://twitpic.com/2xzoe - Cool  Well done Frankie.
4,"@daNanner Night, darlin'!  Sweet dreams to you "
4,Did Halls of Stone yesterday ith a PuG with my lvl80 Blood DK. Was fun and eveything whent fine.  was great time!
4,"Getting a nice break, excited about classes and this INCREDIBLE weather, but especially about this weekend  home! &lt;3"
4,@sdotkdotc Maybe..just so I don't Chris Brown her ass.  j/k..or am I..?
4,"@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn)--Unity, I stand with them. "
4,@erinmaher Ummm... I think me and @ashumittal have used it so far.  Dunno.  I just made it up 15 mins ago.  Thought it'd be fun.  
4,@jaredleto not that I donï¿½t love working but....I deserve some vacation 
4,"is very excited, SkyHD is coming today "
4,Good morning everybody! 
4,@galaxyzoo Thanks!!!! 
4,@foodphilosophy I know what you mean. You can look at bounce backs then send email to yahoo &amp; so on... They will clear your URL. 
4,"@polaroidskyline they're right, you really should be famous. haha. "
4,got a great background from @professorhazard now!  
4,"Night all, back for more tomorrow "
4,"5 games in a row this week. 1 down, 4 to go.  Can't wait!"
4,Waiting for Chris to make my dream come true &amp; give away DAY 26 tickets 
4,going to san jose tomorrow to see one of my old cold stoners before the sharks game. it's gonna be a good day 
4,Most awesome.. Built a fileserver/NAS/firefly server serving up my music to iTunes. 
4,@beanXcore i do have one 
4,@MajorGutterball and goodnight also! 
4,I'm loving my iPod touch 
4,"oh, it is early. well, im about to take a bubble bath, with lots of bubbles. "
4,Looking forward to having dinner cooked for me again tonight! What a wonderful man I have.   Could use a nap before dinner though!
4,@MrChInBsC changed the channel... 
4,@littleunred runy baby run 
4,@Scyranth 
4,Trying so hard but Can't sleeeep...chattin with my girl britney.     surround urself with real positive people.
4,@MJDancer38 really.like i would buy that sweater from him. i couldnt tell if it was silk or a really nice polyester blend..lovesit chrisB 
4,now the jOSui GD Env will have Search 
4,Welcoming two soooper dudes @Sayanosauras and @vinu_ms to twitter 
4,After a weekend that'll never forget...its back to grindin 
4,...and relax! I'm on the train!!  you don't get drama like that on the BBC! 
4,just finished painting the tree for my mural.  I can't wait until its done.
4,@MrSocial sounds gooddd 
4,@markjarvis oh goody. i just have to find a copy! 
4,@EmVicW really? i interpret it as 'yes i can do that &amp; not bother u further' (hav said to bosses in the past) 
4,"Ugh @TreyDerbes now I have that song in my head! @spoonbender, trey offered us &quot;all access&quot; to his next dance party, sounds kinda sleazy? "
4,so sleeepyy.. finally the load of laundry i had to get done is DONE  good night everyone
4,@jhayu Here's one more. I have Maggi Noodles 
4,@OfficialPRofOZ you deserve it  you work very hard for Oz!!
4,@macosken  Am I going to have to tell you to go home and get your shine box 
4,@pinkcat Bonjour le chat 
4,"@hansonmusic http://twitpic.com/2y0cg - Nice dishes Taylor and the table is set so nice, very formal. Looks like you had a great meal "
4,Up bright and breezy this morning and looking forward to a life sorting run at lunchtime 
4,Finally! I just created my WordPress Blog. There's already a blog up on the Seattle Coffee Community  ... http://tinyurl.com/c5uufd
4,@janicerose i know u are  best one too
4,Finally getting to see the hills. 
4,"@greggrunberg Acting! You did it wonderfully! Great ep!  &quot;Monster&quot; will be a fate worse than death for Danko, hopefully."
4,Fast &amp; the Furious! It's awesome... Vin diesel? F-ing hot! Same goes for Paul...yum 
4,"would love to stress that her last status was directed towards her wonderful parents, not her amazing Twitter contacts! "
4,@KennethReitz yes its really awsome! 
4,is it wrong to always have oatmeal in your bag? 
4,@Strawburry17 you. can. do it!!! 
4,turkish style = ek sure  re: http://ff.im/1XWae
4,"Ta all for bombarding me with links to the HO story, 'tis old news &amp; I was in Chessington w kids  Onwards"
4,it is.....the new charlie the unicorn   http://www.newgrounds.com/portal/view/490280
4,@aniita_0517 Ani!! You finally discovered twitterworld!! hehe welcome!!!!   Oh this is so good! 
4,@zzap I'm hiding  And there's not much point anywaysss
4,@maikeru76 your np mean no problem??  In the Marriott world I worked iin..should never be a problem-always a pleasure! hahah! mp 
4,@pinkcat Morning 
4,@justG Great to hear G! Very glad your Uncle's doing alright 
4,Oh my. My new logo has been featured at http://www.logofi.com 
4,Going to bed after a very blessed day today night twits! 
4,jake shows me gh metallica  http://pikchur.com/t4c
4,Going training with a bug in my system. Thank god Shihan is coming up 
4,@inprogress Let me know if you need any help. 
4,stuffed with cupcakes and marshmallows from baked butter goods 
4,@GoldenFish00 I've got the DVD! (well it's not mine!) 
4,"Yesss, Chris's parents are going out of town on Friday till May. You know what that means... Rachel is moving temporarily "
4,@karanbir I'm going to Subway because I'm fressh  Happy Spring Break.
4,@artistwells Ty Very much 
4,@mollydotcom Haha Molly you're really funny.  I enjoy reading your tweets.
4,@Lukaskywalker I watched oth s5 again 
4,"@sendchocolate Jsut visited you blog, can't see any noticeable changes yet, and it's time to get 'stuff' done, I'll check it later "
4,"'Seek the truth, and the truth will set you free...' damn powerful..  harder than it seems. but definitely worth it. "
4,Perl's CPAN installer has lots of quirky humour which is fun but I just want to get the job done. I prefer quiet tools; funny docs are OK 
4,@VampireBill Have a safe trip then. 
4,"@JustDes Thank you  Hope it's not going the suck way today! (LOL!! Yes, I am aware that sounds soooo wrong!!)"
4,"@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)"
4,@ColorBakery Thankyou 
4,@NormGregory Oh and I'm a HUGE Big Love fan! Trying to wrap Season 2 up. That show is so creepily accurate - take it from a Utah girl. 
4,@kellyleahy Not this many files 
4,&amp; i played that shit out till the battery died ahaha!...good nite everyone 
4,says suggest ng names ng dogs oh. mey 4 kming puppies. 2 lalaki 2 babae  http://plurk.com/p/mzz7b
4,@timjennion morning mr  hows things?
4,@MistyDavies Glad I could help.  Now we just need barcode scanners.
4,"@tsarnick I know, i apologized to her "
4,in bed with an headache. my first time on twitter. let's see if I manage to upload a photo? 
4,great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!
4,"this night's to do list: clean, make wishlist, and sing to my musics. "
4,@jprice swing thru htwn &amp; get me 1st 
4,Lunch with black girl aiden Lukas. Check out taylorians.com 
4,Is there Twitter for francophones?  Maybe I would tweet more en franï¿½ais 
4,"@julesbianchi OMG, you participated in the Fusion Tour, looks so cool "
4,It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK 
4,"@efng   &quot;Now, if we only had a wheelbarrow...&quot;  "
4,@xShorty4Lifex thanx  
4,"@Fang04 i dont know how to tell u this, but ive found soemone else...jk "
4,Watching Serendipity on the phone then sleeep! Night. 
4,working out at the hotel gym.  112 calories burned.
4,"This is the coolest testament to Jonanthan - sitting here, deciding how we're going to change the world.   Big stuff not required.  "
4,"@pfspleen Not sure I have the party feet for Ibiza lol! Minorca might be nice though, I shall have a mooch  Ta."
4,@vinu_ms ?????? ???? ???? ?? ???????????? ... pls excuse spelling mistakes 
4,@mileycyrus: Me And My Besterzz Agree That Should Be Counted As A Little Nap  Sleep Tight Love Us  xoxo
4,"My cuckold actually had the nerve to pass out on me, so I'll be taking calls on Niteflirt in a few.  Probably till 4am-ish  "
4,"@romanxcandle but it's all in good fun me &amp; @jillalbano love you, clearly "
4,Is going to Origin I &amp; III oh yeah  thankyou Mr Rudd. Flights accom tickets. Can't wait!!
4,@DJ_VIC yeah I did I've learnt Feel Good Inc. When you were young. Rock you like a hurricane. And now I'm learning Killing The Name of 
4,"@casual_intruder or how about a I Love Your Blog sign from Harold, that would be cool! "
4,"@iphoneDEVgirl Just curious, why did you suddenly jump on Twitter and then become so active so fast? Greetings from Berlin! "
4,@rodnet  I think #PHP would be much better if they got rid of half of the functions in the language 
4,no more fever! celebrating by getting into twitter! yey! 
4,...cause they're really high and fluffy on the inside  http://twitpic.com/2y487
4,in France tmrw 
4,"@klaris sa bagay, you eat pancakes with bacon naman. haha interesting.. i shall try it. "
4,"So glad to be back, and so glad to have a short week.  "
4,Listening to @chriscornell &quot;scream&quot;! Love it. You really need to get it. Go get up and go now! yes you 
4,I feel all weird and grown up-ish after getting my ... Engagament ring.  It's beautiful. And shiny. Must state at the shiny ...
4,"About to dash again! This is what happens when you sleep all day, you HAVE to party all night. "
4,@midnight_plue thanks Plue 
4,@mozy19 you and me both   go #canucks go!
4,@DrBaher I love that list to tick people off. Actually quite a number I already enjoy from time to time or at least they crossed my mind 
4,Look at what just arrived at the R.AGE office?  - NC http://twitpic.com/2y4c4
4,"@mileycyrus napping, i guess "
4,@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere 
4,@RightGirl Give it a try. Twitter will still be here if you can't. 
4,"@ryanmwilson hmmm,i'll try to help you come up with something "
4,@urbanpinkpixie haha true. Drama is good every once in a while 
4,"Het Tony, isn't you given forename &quot;Anthony&quot;? So that would make you no so cool.....right? TW "
4,@veronica78 good luck on ur law test!  go study now!
4,"supposedly i should be a motel owner, to get an insurance for the same as per some call-center execs.... man i feel rich "
4,@leogaggl 3 would be nice  Outside of TAFE SA for the moment
4,@MrTweet_Alert Would you please email me? I can't seem to get Mr. Tweet to work... Still. What's up with that? Thanks. 
4,@PeterDeeTM how about twittin a LIIIITTLE dean keally hint? 
4,@Chifor cu placere 
4,@dmcar I still wear the bottoms of my trousers rolled 
4,www.twitter.com/Go0seEgg .. add our baby!!! 
4,@Blondilucious LOL exactly!  Too funny you just took me back 
4,"@kelisha Ahh yes, I keep forgetting that my good taste in music is considered a disability amongst engineers.  "
4,Testing out my DSi on this site. It rocks 
4,@Najoo heyyyy miss you too honey  (F)
4,"playin some good ol' source, stayin up late, and enjoying spring break "
4,Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss 
4,@pinguino Does this party have a date? 
4,@marge_and_puds YAY!!! im your first follower!! 
4,@hughesforce Love that quote from Plato and am adding it to my notebook of quotes. (i collect quotes.  ) THANK-YOU! 
4,@dhewlett Ignore a mySQL problem until tomorrow? You're definitely still a system admin at heart 
4,Sleepy time with @johnheimkes 
4,@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!  
4,reading fanfiction. possibly going to get myself a piece of toast. 
4,I swear to you the only reason I'm excited for my birthday is because of Erik. I'm so lucky to have him. SO freaking lucky 
4,@Lyanna I couldn't agree more 
4,@Roses_Are_Red yay thx 
4,"Lovely evening, long but productive night - I heart the Reality TV Awards  now sleep?"
4,@samandfuzzy I've noticed that. Made me sad because you were tweeting from NEWW. 
4,Or maybe i can -_- Idk i still think twitter is weird but i like the name 
4,rawr!  boredd out of my brain 
4,@surial 
4,"thanks for all the input @ncvbxfgf, @jogabenita,@valtan29, @joeaugustin, @lyrradnahc! keep them arguments coming! "
4,@OfficialPRofOZ just a gentle reminder my dear 
4,My left eye is causing most of the problem. Considering a makeshift eye patch 
4,@mattgalloway heh heh 
4,Hittin' Blackpool Pleasure Beach With Besterzz + Other Besterz + His Mate; Who Aparently has a 10 Pack!! Whaaaat! Serious!? Haha Yeahhh 
4,woop re-birth TODAY! woop woop then doctors. then SLEEP!!!!!!!! todaya will be goood 
4,@wolfman70 Well right now getting ready for work 
4,@chrisjkamrada http://twitpic.com/2xw19 - i would if i was your gf 
4,"@spotonpr Attending a PSFK conference is approx. $400, attending a Submit conference is $800. Reasonable? "
4,"@BlokesLib  hehehe NO, but I can relate to sloppy on these meds "
4,@zukyleigh. That...was beautiful. Please madam..give us some more! 
4,@JMAC777 i like how you real mature bout it. nd they not ya average abc rhymes 
4,"@LuvDaMall yes, bleeding eyes definitely means time for bed LOL night night to you "
4,@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. 
4,@RoyalGuardofOz Thanks hun  *hugs*
4,Morning all. Tuesday....  another two days till long weekend 
4,@emflip we need tweetbook. everyone is on facebook and no one will read my twitters! 
4,@Mike_Greening .Man - you need to get back on the horse. 
4,"ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!"
4,"@Malunis Ohh! Classics Armada. I'd want the Seekers in that series, or the minicons. "
4,"@TerryFree Yes unfortunately, but did have a day off yesterday and got another on Friday so its a 3 day week "
4,"@ElementsOfJazz Good question, had a bit of a rough day and physically not well but I'm hanging in there and still smiling "
4,@steeltrain that's awesome you guys!!!  support 
4,@knitster totally need to be! Everything breaks or aches too much. Need a new body! 
4,@loveistoartas I love that movie. 
4,Is writing a new song  so sleepy tho! LOL
4,Ok now I am REALLY going 2 bed  Night Tweeps
4,Check out my Blog! LIVE VIDEOS!!!!!!!: The day has come  We got the live videos back from Da.. http://tinyurl.com/chkdxb
4,@hellivina I second that. 
4,"Hey check out my new blog, http://www.examiner.com/x-6143-Chicago-Enneagram-Examiner Learn about the Enneagram to land that great boss! "
4,"@baker_girl Hmmm, sounds like a real dilemma in the baker household "
4,@laurange You better believe it  Don't panic! There's still time!
4,"Another fun time that was worth staying up late on a work night for. Besides, Sushi and Disney's Gargoyles = all kinds of win. "
4,@Jen_Huckdoll I'm headed to bed soon. Maybe.  I miss my west coast time zone days.
4,@ellie1971 *LOL* ... I think this is impossible. Unfortunately!  I wish you having a nice and deep sleep with many beautiful dreams! CU
4,Time for breakfast and then off to work. Going to visit a musical tonight. Looking forward to that 
4,has a new bike   Happy days!
4,"So just started, just seeing what it's all about. "
4,"   man, oh man     (i should punch myself in the head, but im ok with that)"
4,watching star world 
4,@heidimontag it was really good... 
4,@KinokuniyaAust YAYYY! I shall have to buy when I come for the City of Glass bookclub thing 
4, &quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead]
4,"@jaredleto At the time, I was enjoying a beautiful warm evening in Studio City. "
4,Dear magic cleaning fairies--please come to my house tonight so I will wake up to a pretty home 
4,&quot;Women produce a bonding hormone at the point of climax that causes them to want to cuddle&quot; http://tr.im/imqg - FUN read! tnx @imarriage! 
4,"today was a good day, I love good daysss  wonder what tomorrow is gunna bring!"
4,"is eating frozen grapes, in an effort to fill in his desire of sorbet and BTW they taste amazing. @pogosaito got another bushel o bananas "
4,@M2ThaK Lmao ...5$ footlong ...yOu're retarded 
4,"@MistressDragon Ah it's ok, I couldn't think of a nicer way to be corrupted  #blib"
4,"@Hibernia1 *hugs*  No need to be sorry, if it helps to talk and get it out, go right ahead, I don't think that is whining at all "
4,@veronica78 I saw that before it got changed. HOT. 
4,@contactnaveen i cant begin to tell you how much i hate IE 
4,all done   time for bed.  buenas noches!!
4,I wanna get stonded and watch this movie again 
4,"@Hetty4Christ yeah, no problem  yw means to me your welcome ;-)"
4,"we're growing grass this easter, what have you done?  go green, remember this is our one and only home "
4,"@jreneebuchholz I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe "
4,Having a pleasant convo with my momma boutr hurting people  lol
4,"@danseto Roger that, sir! "
4,woo cubs are 1-0!  
4,sleepy time  see u in the A.M.
4,I am at work.....going shopping soon 
4,"@h4nn4hhh yes i am, i don't use just becuase &quot;Cyrus&quot; is a popular surname "
4,two new hurley shirts today  jealous?
4,@justis likewise 
4,@nicnina www.tolicesdoorkut.com e ria um pouco 
4,"@bumbers Even though this will be my 3rd SlingPlayer Mobile, but I am as excited as ever "
4,"hmm, I should be sleeping but I'm making some awesome CD mixes "
4,and watching Leon.... 
4,"@maxxiecat you joined twitter to make me happy  besides, my loving family is your family too and we communicate this way, LOL"
4,@saad_83 thanks u too 
4,@blackehart Gratz on the film! Very awesome!  Favorite Nazi? Oskar Schindler. 
4,@EivindJ I wish my dentist told me that. 
4,Good sense won. Squeaky clean and off to dream. Goodnight 
4,"@shemah hey Shem, I just watched the trailer of the Transformers 2 over at JPP, with Lucas and he was mesmerized! "
4,herbal essence  smells so good
4,@FRESHselects haha..okay! 
4,@MelanieMerkosky  heres a link to a blog post i made about how to sign up for you and angel http://babyboxes.livejournal.com/123900.html
4,@googeegoo that works  What would you like to do?
4,@edlectronic i love me some ladytron 
4,"@skinnylatte Hiya Chutney Mary, that is a fine avatar "
4,"@nicolerichie Yes i remember, it was an awesome band. Will you be reply "
4,Good morning beautiful people  - coffee &amp; sun ... 
4,Still tryna figure out Twitter. I thought I had it but hold on for me guys 
4,Finally going to bed.. 
4,who wants to go see Matthew Broderick on Broadway with me?! seriously!!! 
4,can't wait for the Hannah Montana Movie. 
4,@vivalanina check out our site for long distance relationship support!   http://www.lovingfromadistance.com/thingsforldrcouplestodo.html
4,@koriannespeaks  your blog is like an addiction for me.
4,Good Morning Twitters!  Do You have a Trouble Tree? This man does  http://bit.ly/Jsxm
4,good night swetdreamss to everyonee   and jared never chat in kyte puff 
4,changing from bhs a1 hl to a1 sl 
4,Deciding if I should call it a night and wake up early to get into the studio. Or if I should just go all night. I like going all night 
4,http://www.last.fm/music/Noise+Boy All Noise Boy music is free until the 24th of May. It will be no worse than worth what you pay 
4,is learning to Tango with D 
4,kisha they cnt get over u til they get out frm under u just remember ur on top 
4,@decryption Two words for you: 'Physical Challenge!' 
4,http://twitpic.com/2y4g4 - On the red carpet. Oh yeah. 
4,@RRankinWalker i would LOVE to be in California! 
4,@cashless lol @ go away...booo doesnt mean it wasnt a date cuz it was her  *jokes*
4,@almostsurprised yes sure did 
4,@CaTaxRevolt The nice thing about being clean and sober is that no one can accuse you of thinking like an alcoholic or a drug addict. 
4,"Horray!! I've been accepted into the Bazaar Bizarre Maker Faire 2009!! With 50% of accepted vendors being NEW to BazBiz, I am honored. "
4,@twliciousness  @Moltz Today Hank learned the painful lesson all boys have to learn about t.. http://tinyurl.com/c6nmgq
4,"Better then what I thought, I can sleep now "
4,@PhillyD hope he's doing better. best reguards and get well wishes. 
4,@phatelara morning debbs webbs!!  Hope you had a nice sleep! 
4,sleepover with Corey and Korey. 
4,"Yay, Dr says my foot is fine!!!!! "
4,"@middleclassgirl makes it all feel worthwhile doesn't it?  though today, i stretched myself and handwrote headings on butcher's paper!! "
4,Re-installing KOTOR 1. Intending to finish it this time. 
4,"About to jump in the shower. Washing away all the bad thoughts, and stepping out of the shower with positive thoughts. "
4,"@nicolerichie Yes i remember that band, It was Awesome, Will you please reply "
4,"@thebigfelafel Oh, just saw this reply, I guess ignore number 2 in my DM "
4,"I have soo much to share about Rossi, but I don't want to torture you all tweetin about an 11m old baby. "
4,@cornbreadturner enjoy the milk  #gotmilk
4,I saw Natasha today and it made me so happy. 
4,is at Moffitt Library with Ate Golda and Kuya Rosauro  iChat with Ate Golda = So much for studying -_-
4,lmao i forgot to twitter when i was done with my DBQ ! haha i was too excited at the moment 
4,"@realchrissystar Yes, we certainly will! "
4,@LauralKGW It wouldn't be Easter in the Portland area if there wasn't rain.  I have 18 years of experience in it. 
4,@derangedangel cheer up its our birthday soon 
4,"@lordshaper baited breath, huh?    I hope we can't maintain those expectations!  Shooting for an update this weekend.  keep u posted!"
4,Getting ready for work and feel fresher than yesterday 
4,@BuzzEdition  nite you 
4,@DirtySoufYankee I'll more than likely be up because I have no desire to sleep right now and I just made a fresh batch of koolaid  yummy.
4,@munche yay for following me!  I'll try me best to entertain the shit out of you via twitter 
4,"@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that...."
4,"@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! "
4,poker is addictive  VERY!
4,oh BTW - bought Mediatemple (mt) thanks to all for referrals.. 
4,@phatelara hi Debbs! 
4,@djgreatscott ill git on dov to hookitUPPPP!!!!!!! thanks so much 4 sayin hey! 
4,@EvanKirkendall question! if you could get anything from australia as a present .. what would that be? 
4,"@FoxWhisperer that's cute! If you find an LS4, that would be excellent "
4,@masterballerina  Yep.  i like it here... better than i thought i would... Probably because of @ECull1901
4,@creativejenius long story man!! ill tell u one day when we have more time to talk  :[
4,"@Rachel_New  Well, I hope you have a good time, even if it is just coffee. "
4,@teknetia thanks!! 
4,I love LUSH products......they're products smell and feel so good 
4,A jar of jif and a spoon is all I need 
4,@TomFelton hmm didn't find much on Challens or I just didn't look enough. My musical idol Is Elton John. Listening to him now!!!!! 
4,today felt like another fricken day out in the battlefield. but i definitely won the war this day. luv ya my frenz 
4,"@GeneTheFotog  ya i'll be in hk for 3 months  but 21 is not big there. o well,so now u finally have 1 more frd u can hit the club w/ lol."
4,@jfreem94 got a grade of 96.8/100 on @grader.  Check it out:  http://twitter.grader.com/jfreem94. Twitter fun! 
